census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,overall-city-eviction-rate,avg-eviction-rate,ratio-to-mean-eviction-rate,county_GEOID,county,state
36081064600,979,233,746,519,1410,84784,433300,2303,1.0,95.5,1.7,0.0,0.0,0.0,1.2,2.2,-888888888,235,80,106,2318,322,287,777,525,38,0,23.79979570990807,76.20020429009193,53.013278855975486,23.186925434116446,75,99.0,6.83629675045984,4.0,4.0,0.0,0.0,0.0,4.0,15.067197629688739,0.26547737,0.0,0.0,0.0,0.8445472846855552,1.7167381974248928,2.03273188909023,36081,Queens,New York
36081062900,986,656,330,241,1332,61667,500000,2552,81.3,1.0,21.6,0.0,7.2,0.0,0.0,10.4,-888888888,298,98,89,1985,303,761,389,606,151,14,66.5314401622718,33.46855983772819,24.442190669371197,9.026369168356998,82,18.700000000000003,9.234466186062479,4.0,2.0,3.0,11.300398222266553,0.26547737,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.3048780487804878,0.3609958309131277,36081,Queens,New York
36081063900,1052,457,595,311,1191,73548,459400,2508,81.5,3.8,15.0,0.0,7.3,0.0,3.2,4.2,-888888888,232,24,235,2007,229,1098,631,604,85,0,43.441064638783274,56.55893536121673,29.562737642585553,26.996197718631176,69,18.5,5.958549222797927,8.0,2.6666666666666665,4.0,15.067197629688739,0.26547737,3.0,11.300398222266553,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.5835156819839533,0.6909212693771314,36081,Queens,New York
36081064102,66,7,59,21,-666666666,-666666666,-666666666,581,93.9,0.0,6.1,0.0,6.1,0.0,0.0,0.0,-888888888,13,13,20,114,0,17,51,8,14,0,10.606060606060606,89.39393939393939,31.818181818181817,57.57575757575758,68,6.099999999999994,8.13953488372093,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081066900,609,199,410,181,1356,74798,630200,2204,95.7,0.0,1.1,0.0,4.3,0.0,0.0,0.0,-888888888,160,4,107,1222,98,525,382,198,121,0,32.67651888341543,67.32348111658456,29.720853858784896,37.60262725779967,65,4.299999999999997,3.534430225472273,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.5025125628140703,0.59500820371611,36081,Queens,New York
36081068200,383,119,264,173,1438,85313,378700,2608,1.0,90.3,7.8,0.0,1.3,0.0,2.1,5.2,-888888888,112,44,45,794,139,190,265,223,42,0,31.070496083550914,68.9295039164491,45.16971279373368,23.759791122715406,82,99.0,4.235090751944685,1.0,1.0,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,0.0,0.0,0.0,0.8445472846855552,0.8403361344537815,0.9950137188193772,36081,Queens,New York
36081069500,855,487,368,223,1441,53777,650800,3383,66.4,0.7,22.6,0.0,22.3,0.0,2.8,7.7,-888888888,140,16,178,1572,296,1241,378,558,49,0,56.95906432748538,43.04093567251462,26.08187134502924,16.95906432748538,77,33.599999999999994,10.244648318042813,12.0,4.0,5.0,18.833997037110922,0.26547737,3.0,11.300398222266553,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.8213552361396305,0.9725390762998432,36081,Queens,New York
36081070300,706,209,497,235,1576,55833,598200,2538,66.1,1.6,19.7,0.0,26.9,0.0,2.1,3.3,-888888888,171,16,89,1415,270,1123,243,396,129,0,29.603399433427764,70.39660056657225,33.286118980169974,37.110481586402265,71,33.900000000000006,6.4663951120162935,2.0,1.0,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.4784688995215311,0.566538911672277,36081,Queens,New York
36081018200,716,142,574,474,1423,62976,369300,2462,5.3,54.7,9.1,2.1,17.9,0.0,5.4,14.5,-888888888,210,52,47,1824,408,679,502,565,31,10,19.832402234636874,80.16759776536313,66.20111731843575,13.966480446927374,76,94.7,10.338201383551114,10.0,3.3333333333333335,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,2.347417840375587,2.779498416420326,36081,Queens,New York
36081018600,498,102,396,297,1684,65909,356600,2290,10.6,65.9,8.6,0.0,12.0,0.0,3.4,8.0,-888888888,159,45,40,1272,250,336,312,434,49,13,20.481927710843372,79.51807228915662,59.63855421686747,19.879518072289155,79,89.4,11.439650993698496,18.0,6.0,4.0,15.067197629688739,0.26547737,10.0,37.667994074221845,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,5.88235294117647,6.96509603173564,36081,Queens,New York
36081020800,698,374,324,242,1394,64423,443300,2770,19.1,24.1,40.1,0.0,11.5,0.0,6.7,38.7,-888888888,323,60,9,1857,693,1513,415,828,47,0,53.581661891117484,46.41833810888252,34.67048710601719,11.74785100286533,79,80.9,11.0994028802248,10.0,3.3333333333333335,1.0,3.7667994074221847,0.26547737,3.0,11.300398222266553,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.8912655971479502,1.0553175805660062,36081,Queens,New York
36081023600,810,645,165,100,1490,59141,558700,2680,28.0,14.1,34.7,1.6,37.3,0.0,3.1,15.9,-888888888,252,28,50,2032,779,2054,296,937,27,0,79.62962962962963,20.37037037037037,12.345679012345679,8.024691358024691,79,72.0,19.677751114158383,22.0,7.333333333333333,3.0,11.300398222266553,0.26547737,16.0,60.268790518754955,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,1.1369509043927648,1.34622527951893,36081,Queens,New York
36081024900,1937,1568,369,184,1496,56101,377800,2140,49.0,2.1,22.4,0.7,43.2,0.0,3.7,1.2,-888888888,442,120,174,3940,1920,3539,454,1811,268,0,80.94992256066081,19.050077439339184,9.499225606608157,9.550851832731027,63,51.0,16.24947851481018,13.0,4.333333333333333,4.0,15.067197629688739,0.26547737,5.0,18.833997037110922,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.276360544217687,0.32722921407601535,36081,Queens,New York
36081025800,586,219,367,302,1615,65833,336800,1918,2.6,80.2,9.7,0.0,4.1,0.0,0.0,13.1,-888888888,232,65,10,1562,363,394,433,477,34,0,37.37201365187713,62.62798634812287,51.5358361774744,11.092150170648464,75,97.4,12.515592515592516,22.0,7.333333333333333,7.0,26.367595851955294,0.26547737,9.0,33.90119466679966,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,3.34855403348554,3.9649100698160264,36081,Queens,New York
36081026400,748,390,358,307,1100,54167,420800,2619,3.9,77.3,19.3,0.0,2.1,0.0,0.5,16.2,-888888888,279,118,112,1657,407,761,440,571,95,0,52.139037433155075,47.860962566844925,41.0427807486631,6.8181818181818175,53,96.1,11.413251627728838,21.0,7.0,5.0,18.833997037110922,0.26547737,13.0,48.968392296488396,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,1.7948717948717947,2.12524725070908,36081,Queens,New York
36081026700,2103,1846,257,153,1337,45842,458300,1878,34.5,0.7,46.6,2.8,42.1,0.0,3.2,16.7,-888888888,508,79,113,4666,2872,5079,126,2914,177,8,87.77936281502615,12.220637184973846,7.275320970042796,4.945316214931051,67,65.5,33.88682895373207,28.0,9.333333333333334,7.0,26.367595851955294,0.26547737,11.0,41.43479348164403,0.26547737,10.0,37.667994074221845,0.26547737,0.8445472846855552,0.5055976886962803,0.5986611973828395,36081,Queens,New York
36081027200,589,205,384,302,1154,56550,338200,2273,0.0,93.4,2.9,0.0,0.0,0.0,4.1,2.5,-888888888,156,51,24,1562,291,171,237,565,15,0,34.80475382003396,65.19524617996605,51.273344651952456,13.921901528013583,82,100.0,6.124161073825504,17.0,5.666666666666667,4.0,15.067197629688739,0.26547737,7.0,26.367595851955294,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,2.764227642276423,3.2730288669456917,36081,Queens,New York
36081027400,532,134,398,273,1293,59643,384700,2465,2.4,79.5,6.0,0.0,2.8,0.0,1.9,13.3,-888888888,113,32,46,1224,140,194,356,314,57,0,25.18796992481203,74.81203007518798,51.31578947368421,23.49624060150376,57,97.6,14.169570267131244,2.0,2.0,2.0,7.533598814844369,0.26547737,0.0,0.0,0.0,0.0,0.0,0.0,0.8445472846855552,1.4925373134328357,1.767263172231431,36081,Queens,New York
36081027700,2943,2248,695,506,1286,43770,249400,1500,63.8,5.1,69.4,0.0,10.0,1.4,2.9,16.8,-888888888,916,287,273,5691,3695,6316,746,2728,164,0,76.3846415222562,23.615358477743797,17.193340129119946,6.422018348623854,68,36.2,26.327291425633113,45.0,15.0,20.0,75.33598814844369,0.26547737,17.0,64.03558992617714,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,0.6672597864768683,0.7900798434575571,36081,Queens,New York
36081033000,1901,621,1280,986,1622,75679,393700,2693,1.0,88.9,7.4,0.4,2.7,0.0,1.2,5.7,-888888888,640,242,125,4563,772,619,1318,1652,215,36,32.667017359284586,67.33298264071541,51.8674381904261,15.46554445028932,66,99.0,4.373951928451649,42.0,14.0,12.0,45.20159288906621,0.26547737,19.0,71.5691887410215,0.26547737,11.0,41.43479348164403,0.26547737,0.8445472846855552,2.254428341384863,2.6693926820500518,36081,Queens,New York
36081035100,1536,666,870,416,1349,56154,234700,1604,31.8,6.7,60.0,0.0,17.4,0.0,3.0,41.1,-888888888,471,58,162,2850,1248,3349,503,1071,192,0,43.359375,56.640625,27.083333333333332,29.557291666666668,69,68.2,22.72835112692764,13.0,4.333333333333333,4.0,15.067197629688739,0.26547737,3.0,11.300398222266553,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,0.6506506506506506,0.77041352503182,36081,Queens,New York
36081035800,1252,506,746,509,1376,74091,448000,2223,2.2,95.4,4.9,0.0,0.0,0.0,0.9,1.4,-888888888,384,149,121,2652,447,479,792,766,65,0,40.415335463258785,59.584664536741215,40.65495207667731,18.929712460063897,67,97.8,11.125094387113013,17.0,5.666666666666667,3.0,11.300398222266553,0.26547737,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,1.1198945981554678,1.3260294816677207,36081,Queens,New York
36081036600,975,384,591,466,1208,71125,358500,2380,2.1,92.3,5.0,0.0,2.9,0.0,1.3,1.4,-888888888,294,76,131,2306,398,392,744,615,53,0,39.38461538461539,60.61538461538461,47.794871794871796,12.82051282051282,75,97.9,8.363201911589007,18.0,6.0,4.0,15.067197629688739,0.26547737,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,1.5625,1.8501036334297796,36081,Queens,New York
36081037300,679,367,312,218,1550,47337,568100,3007,19.9,25.5,55.8,0.0,9.9,0.0,1.5,43.3,-888888888,271,48,42,1648,827,1770,285,735,107,0,54.0500736377025,45.9499263622975,32.1060382916053,13.843888070692195,76,80.1,16.898235073225685,6.0,3.0,0.0,0.0,0.0,5.0,18.833997037110922,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.8174386920980926,0.9679016283883315,36081,Queens,New York
36081038100,1830,1183,647,376,1513,48882,382900,2575,36.5,31.9,65.7,1.2,5.6,0.0,3.6,21.1,-888888888,679,185,176,4867,3439,6063,811,2393,173,0,64.6448087431694,35.3551912568306,20.546448087431692,14.808743169398909,65,63.5,36.713701701173676,16.0,5.333333333333333,8.0,30.134395259377477,0.26547737,6.0,22.600796444533106,0.26547737,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.4508312200619893,0.5338140661121707,36081,Queens,New York
36081039800,509,112,397,292,1286,71953,411700,2496,6.3,91.9,3.7,0.0,0.0,0.0,1.8,0.0,-888888888,149,52,8,1233,95,273,488,422,29,0,22.00392927308448,77.99607072691552,57.36738703339882,20.6286836935167,77,93.7,9.761634506242906,23.0,7.666666666666667,3.0,11.300398222266553,0.26547737,15.0,56.50199111133277,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,6.845238095238096,8.105215917882845,36081,Queens,New York
36081042700,1256,949,307,230,1504,45577,627700,3643,54.9,1.2,83.1,0.0,11.2,0.0,0.8,31.9,-888888888,584,105,24,3428,2280,4703,401,1695,62,8,75.55732484076432,24.44267515923567,18.312101910828023,6.130573248407643,61,45.1,36.64008900426479,20.0,6.666666666666667,8.0,30.134395259377477,0.26547737,7.0,26.367595851955294,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,0.7024938531787847,0.8317993153460196,36081,Queens,New York
36081044000,1067,393,674,566,1440,59390,359000,2372,0.8,77.8,9.6,0.0,4.6,0.0,5.3,11.4,-888888888,411,156,65,2449,797,828,597,739,218,0,36.83223992502343,63.16776007497656,53.04592314901593,10.121836925960636,82,99.2,17.923526287838556,43.0,14.333333333333334,8.0,30.134395259377477,0.26547737,21.0,79.10278755586587,0.26547737,14.0,52.73519170391059,0.26547737,0.8445472846855552,3.64715860899067,4.318477692280537,36081,Queens,New York
36081044602,1365,1163,202,146,1206,41322,400000,3163,7.4,34.4,27.8,0.0,30.4,0.0,3.4,24.5,-888888888,535,191,62,3111,1353,3054,296,1366,98,12,85.2014652014652,14.7985347985348,10.695970695970695,4.102564102564102,60,92.6,16.14701631220318,29.0,9.666666666666666,11.0,41.43479348164403,0.26547737,7.0,26.367595851955294,0.26547737,11.0,41.43479348164403,0.26547737,0.8445472846855552,0.8311837202636858,0.984176653380817,36081,Queens,New York
36081045400,1453,811,642,519,1616,58523,310000,1978,8.8,21.7,10.7,0.8,58.5,0.0,1.9,8.4,-888888888,466,43,112,3087,734,3254,609,1019,59,0,55.81555402615279,44.18444597384721,35.719201651754986,8.465244322092223,70,91.2,15.166189742460928,25.0,8.333333333333334,9.0,33.90119466679966,0.26547737,11.0,41.43479348164403,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,1.0275380189066996,1.2166731662505743,36081,Queens,New York
36081074700,1350,612,738,431,1263,64250,271600,1796,44.2,4.1,16.6,1.0,42.5,0.0,3.3,4.7,-888888888,224,23,122,2589,646,2318,397,944,76,23,45.33333333333333,54.666666666666664,31.925925925925924,22.74074074074074,64,55.8,8.601521357519017,11.0,3.6666666666666665,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,0.5991285403050108,0.7094079291582596,36081,Queens,New York
36081077300,1053,475,578,349,1270,72775,251400,1591,66.4,6.5,21.3,0.0,17.8,0.0,3.3,6.1,-888888888,206,51,157,1663,255,1294,263,787,153,0,45.10921177587844,54.89078822412156,33.14339981006648,21.74738841405508,82,33.599999999999994,7.856128726928538,10.0,3.3333333333333335,2.0,7.533598814844369,0.26547737,3.0,11.300398222266553,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,0.7017543859649122,0.8309237371193395,36081,Queens,New York
36081078800,532,144,388,338,1834,65500,375900,2206,4.5,84.0,6.4,0.0,4.5,0.0,1.9,5.1,-888888888,163,56,10,1179,468,318,413,295,31,0,27.06766917293233,72.93233082706767,63.53383458646616,9.398496240601503,73,95.5,12.779369627507165,11.0,3.6666666666666665,4.0,15.067197629688739,0.26547737,6.0,22.600796444533106,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,2.5462962962962963,3.0149836989226038,36081,Queens,New York
36081081400,989,260,729,584,1532,61754,410100,2270,13.8,46.9,19.8,0.0,20.6,0.0,1.9,16.8,-888888888,353,153,69,2603,567,857,750,692,94,0,26.289180990899897,73.7108190091001,59.04954499494439,14.661274014155712,75,86.2,11.119275042860641,19.0,6.333333333333333,5.0,18.833997037110922,0.26547737,6.0,22.600796444533106,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,2.435897435897436,2.884264125962323,36081,Queens,New York
36081088400,2625,599,2026,919,1710,73783,567800,2415,92.3,0.0,13.4,0.0,1.9,0.0,3.0,2.7,-888888888,647,74,416,5465,449,2548,2047,763,389,73,22.81904761904762,77.18095238095238,35.009523809523806,42.17142857142857,67,7.700000000000003,9.723956165903731,23.0,7.666666666666667,3.0,11.300398222266553,0.26547737,10.0,37.667994074221845,0.26547737,10.0,37.667994074221845,0.26547737,0.8445472846855552,1.279910962715637,1.5154994704555567,36081,Queens,New York
36081092200,739,60,679,394,1448,123438,797800,3293,97.4,0.0,2.0,0.0,2.6,0.0,0.0,0.0,-888888888,207,18,120,1370,14,227,618,122,89,21,8.119079837618404,91.8809201623816,53.31529093369418,38.56562922868741,77,2.5999999999999943,1.6582914572864322,2.0,2.0,2.0,7.533598814844369,0.26547737,0.0,0.0,0.0,0.0,0.0,0.0,0.8445472846855552,3.3333333333333335,3.946887751316863,36081,Queens,New York
36081096400,1435,530,905,755,1333,59970,334600,2288,19.2,59.0,29.0,1.4,7.5,0.0,1.4,11.4,-888888888,549,280,34,3257,797,1483,914,789,223,0,36.933797909407666,63.06620209059234,52.613240418118465,10.452961672473867,31,80.8,10.578621908127209,34.0,11.333333333333334,9.0,33.90119466679966,0.26547737,15.0,56.50199111133277,0.26547737,10.0,37.667994074221845,0.26547737,0.8445472846855552,2.1383647798742142,2.531965727259875,36081,Queens,New York
36081097202,998,992,6,6,1074,32917,-666666666,-666666666,20.3,69.7,23.1,1.3,0.0,0.0,2.6,6.0,-888888888,377,239,73,1495,395,823,171,581,173,0,99.39879759519037,0.6012024048096193,0.6012024048096193,0.0,48,79.7,11.091733519358215,106.0,35.333333333333336,43.0,161.97237451915393,0.26547737,30.0,113.00398222266554,0.26547737,33.0,124.3043804449321,0.26547737,0.8445472846855552,3.5618279569892475,4.217440540721648,36081,Queens,New York
36081097300,684,62,622,345,1728,83125,742300,3615,88.2,0.0,10.7,0.0,7.3,0.0,1.0,3.5,-888888888,126,6,115,1428,48,673,567,114,73,0,9.064327485380117,90.93567251461988,50.43859649122807,40.49707602339181,67,11.799999999999997,9.89724175229854,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081101700,2421,507,1914,954,1812,68295,527000,1924,78.5,0.6,10.9,0.0,17.8,0.0,1.5,1.7,-888888888,651,14,319,4543,540,2559,1678,703,101,16,20.941759603469638,79.05824039653035,39.405204460966544,39.65303593556382,66,21.5,3.0080213903743314,4.0,2.0,3.0,11.300398222266553,0.26547737,0.0,0.0,0.0,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.39447731755424065,0.4670873078481495,36081,Queens,New York
36081000800,934,361,573,385,1486,70417,397200,2253,50.9,2.6,49.9,0.9,25.5,0.0,1.9,18.3,-888888888,403,33,18,2434,924,2212,494,967,76,0,38.650963597430405,61.34903640256959,41.220556745182016,20.12847965738758,82,49.1,15.692060085836909,10.0,3.3333333333333335,3.0,11.300398222266553,0.26547737,2.0,7.533598814844369,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,0.9233610341643583,1.0933207067359731,36081,Queens,New York
36081001400,1068,584,484,342,1670,64296,478200,2664,53.4,5.1,56.4,0.0,15.0,0.0,8.9,17.6,-888888888,372,83,54,2542,587,2317,483,1161,150,0,54.68164794007491,45.31835205992509,32.02247191011236,13.295880149812733,82,46.6,12.440944881889763,10.0,5.0,0.0,0.0,0.0,6.0,22.600796444533106,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.8561643835616438,1.0137554155779613,36081,Queens,New York
36081001600,779,318,461,354,1389,62788,396900,2397,57.8,5.9,67.5,0.0,11.2,0.0,5.9,19.3,-888888888,256,74,29,2064,680,1855,318,997,100,0,40.821566110397946,59.178433889602054,45.442875481386395,13.735558408215661,82,42.2,13.178294573643413,8.0,2.6666666666666665,2.0,7.533598814844369,0.26547737,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.8385744234800837,0.9929277361803427,36081,Queens,New York
36081001900,1005,640,365,232,2762,123250,745000,3296,64.0,1.5,10.9,0.0,27.5,0.0,4.6,2.5,-888888888,80,5,64,1533,430,804,117,1095,389,0,63.681592039801,36.318407960199,23.08457711442786,13.233830845771145,16,36.0,6.972972972972973,11.0,3.6666666666666665,1.0,3.7667994074221847,0.26547737,5.0,18.833997037110922,0.26547737,5.0,18.833997037110922,0.26547737,0.8445472846855552,0.5729166666666666,0.6783713322575857,36081,Queens,New York
36081002600,649,257,392,286,1179,79438,571600,3188,56.9,8.3,47.8,0.0,16.2,0.0,0.0,18.6,-888888888,299,41,40,1558,487,1595,385,493,28,9,39.59938366718028,60.40061633281972,44.06779661016949,16.33281972265023,82,43.1,13.743507790651218,6.0,2.0,3.0,11.300398222266553,0.26547737,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.7782101167315175,0.9214523933035478,36081,Queens,New York
36081002800,936,640,296,242,1333,61184,547400,2657,47.2,4.8,51.2,1.7,18.7,0.0,5.6,22.0,-888888888,367,132,34,2051,1041,1906,457,916,81,0,68.37606837606837,31.62393162393162,25.85470085470086,5.769230769230769,82,52.8,14.775413711583923,23.0,7.666666666666667,9.0,33.90119466679966,0.26547737,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,0.8445472846855552,1.1979166666666667,1.4184127856294977,36081,Queens,New York
36081024000,1987,1729,258,139,1346,41146,290500,1819,14.8,24.2,44.9,0.3,17.4,0.0,3.7,39.7,-888888888,647,176,78,4423,1789,3738,536,1754,19,0,87.01560140915954,12.984398590840463,6.995470558631102,5.988928032209361,75,85.2,17.94751640112465,59.0,19.666666666666668,17.0,64.03558992617714,0.26547737,19.0,71.5691887410215,0.26547737,23.0,86.63638637071024,0.26547737,0.8445472846855552,1.1374590321958744,1.346826936539589,36081,Queens,New York
36081024600,0,0,0,0,-666666666,-666666666,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,666666766.0,,,,,,,,,,,,,0.8445472846855552,,,36081,Queens,New York
36081003900,475,404,71,27,1545,41477,560900,2103,52.4,4.4,40.8,0.4,17.5,0.0,2.3,22.9,-888888888,162,53,38,1168,319,1000,111,368,67,0,85.05263157894737,14.947368421052632,5.684210526315789,9.263157894736842,72,47.6,21.41133896260555,2.0,1.0,1.0,3.7667994074221847,0.26547737,1.0,3.7667994074221847,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.24752475247524752,0.29308572410768785,36081,Queens,New York
36081004300,1096,1068,28,20,601,28000,-666666666,-666666666,32.2,36.8,50.6,0.0,7.7,0.0,3.6,19.8,-888888888,249,207,156,1706,262,1351,123,666,52,0,97.44525547445255,2.5547445255474455,1.824817518248175,0.7299270072992701,67,67.8,8.533834586466165,11.0,5.5,2.0,7.533598814844369,0.26547737,9.0,33.90119466679966,0.26547737,0.0,0.0,0.0,0.8445472846855552,0.5149812734082396,0.6097719840517625,36081,Queens,New York
36081005100,691,615,76,31,1428,46588,726200,3272,33.1,1.3,16.9,3.0,54.0,0.0,0.0,8.5,-888888888,185,16,20,1455,593,1477,104,690,147,0,89.00144717800289,10.998552821997105,4.486251808972503,6.512301013024602,82,66.9,17.191404297851072,17.0,5.666666666666667,3.0,11.300398222266553,0.26547737,6.0,22.600796444533106,0.26547737,8.0,30.134395259377477,0.26547737,0.8445472846855552,0.921409214092141,1.0910096223152306,36081,Queens,New York
36081006501,1690,1605,85,50,1550,59118,561000,2688,81.2,2.0,12.1,0.0,10.4,0.0,3.4,3.0,-888888888,214,39,151,2862,651,1614,252,1752,185,0,94.97041420118343,5.029585798816568,2.9585798816568047,2.0710059171597637,82,18.799999999999997,10.88355763604447,18.0,6.0,7.0,26.367595851955294,0.26547737,7.0,26.367595851955294,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.3738317757009346,0.4426416169701155,36081,Queens,New York
36081006502,1742,1480,262,124,1620,67717,757400,3577,73.8,0.5,22.0,0.0,15.2,0.0,3.3,7.3,-888888888,237,122,115,3296,891,2468,278,2246,237,0,84.95981630309988,15.040183696900113,7.1182548794489096,7.921928817451206,77,26.200000000000003,17.688055755827925,15.0,5.0,7.0,26.367595851955294,0.26547737,5.0,18.833997037110922,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,0.33783783783783783,0.40002240722806043,36081,Queens,New York
36081008500,381,341,40,29,1411,43102,575000,2150,63.0,10.8,30.2,0.0,9.7,0.0,4.2,12.3,-888888888,164,36,9,774,268,667,133,313,93,0,89.501312335958,10.498687664041995,7.611548556430446,2.8871391076115485,82,37.0,22.54901960784314,4.0,2.0,0.0,0.0,0.0,1.0,3.7667994074221847,0.26547737,3.0,11.300398222266553,0.26547737,0.8445472846855552,0.5865102639296188,0.6944670530176299,36081,Queens,New York
36081012500,707,546,161,61,1553,59943,688600,2738,80.2,3.5,26.3,0.0,9.1,0.0,3.3,4.0,-888888888,95,10,41,1475,313,1075,170,784,58,0,77.22772277227723,22.772277227722775,8.628005657708627,14.144271570014144,82,19.799999999999997,13.830361966504592,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.533598814844369,0.26547737,0.8445472846855552,0.3663003663003663,0.43372392871613874,36081,Queens,New York
36081015801,934,304,630,494,1463,64722,454300,3373,5.7,36.7,13.4,1.0,17.0,0.0,4.2,35.4,-888888888,429,100,51,2389,730,1072,815,723,96,10,32.54817987152035,67.45182012847965,52.890792291220556,14.5610278372591,82,94.3,13.233695652173912,12.0,4.0,2.0,7.533598814844369,0.26547737,4.0,15.067197629688739,0.26547737,6.0,22.600796444533106,0.26547737,0.8445472846855552,1.3157894736842104,1.5579820070987616,36081,Queens,New York
36081015802,1235,520,715,386,1467,69453,408600,2413,15.3,20.2,23.2,1.7,16.5,0.0,8.4,37.9,-888888888,292,113,48,3543,1081,1363,773,1403,49,21,42.10526315789473,57.89473684210527,31.255060728744937,26.639676113360323,82,84.7,20.752776635129578,16.0,5.333333333333333,6.0,22.600796444533106,0.26547737,6.0,22.600796444533106,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,1.0256410256410255,1.2144270004051885,36081,Queens,New York
36081018101,1695,1600,95,49,1357,45469,343800,1075,70.4,0.7,33.3,0.0,19.1,0.0,0.5,9.3,-888888888,275,48,97,2880,974,2622,232,1430,132,0,94.3952802359882,5.604719764011799,2.8908554572271385,2.713864306784661,82,29.599999999999994,22.726053125838476,16.0,5.333333333333333,3.0,11.300398222266553,0.26547737,9.0,33.90119466679966,0.26547737,4.0,15.067197629688739,0.26547737,0.8445472846855552,0.3333333333333333,0.39468877513168626,36081,Queens,New York
36081018102,1974,1708,266,103,1455,52188,403400,3019,70.6,2.9,20.3,0.0,19.6,0.0,2.1,4.9,-888888888,208,29,222,3104,897,2006,231,1771,62,0,86.52482269503547,13.47517730496454,5.2178318135764945,8.257345491388044,82,29.400000000000006,11.21368449633451,6.0,2.0,3.0,11.300398222266553,0.26547737,2.0,7.533598814844369,0.26547737,1.0,3.7667994074221847,0.26547737,0.8445472846855552,0.117096018735363,0.13864945262237224,36081,Queens,New York
