"","dp02_0001e","dp02_0001pe","dp02_0002e","dp02_0004e","dp02_0008e","dp02_0013e","dp02_0017e","dp02_0017pe","dp02_0018e","dp02_0019e","dp02_0019pe","dp02_0024e","dp02_0024pe","dp02_0026e","dp02_0030e","dp02_0030pe","dp02_0031e","dp02_0032e","dp02_0058e","dp02_0058pe","dp02_0062e","dp02_0064e","dp02_0066e","dp02_0067e","dp02_0068e","dp02_0068pe","dp02_0070e","dp02_0070pe","dp02_0074e","dp02_0074pe","dp02_0078e","dp02_0078pe","dp02_0079e","dp02_0086e","dp02_0086pe","dp02_0087e","dp02_0088e","dp02_0089e","dp02_0094e","dp02_0102e","dp02_0110e","dp02_0110pe","dp02_0122e","dp02_0122pe","dp02_0150e","dp02_0150pe","dp02_0151e","dp02_0152e","dp03_0001e","dp03_0001pe","dp03_0002e","dp03_0003e","dp03_0004e","dp03_0007e","dp03_0008e","dp03_0008pe","dp03_0010e","dp03_0010pe","dp03_0011e","dp03_0012e","dp03_0013e","dp03_0018e","dp03_0018pe","dp03_0019e","dp03_0026e","dp03_0026pe","dp03_0027e","dp03_0029e","dp03_0032e","dp03_0032pe","dp03_0046e","dp03_0046pe","dp03_0047e","dp03_0051e","dp03_0051pe","dp03_0056e","dp03_0064e","dp03_0074e","dp03_0075e","dp03_0075pe","dp03_0095e","dp03_0095pe","dp03_0096e","dp03_0097e","dp03_0098e","dp03_0102e","dp03_0102pe","dp03_0103e","dp03_0103pe","dp03_0104e","dp03_0104pe","dp03_0105e","dp03_0106e","dp03_0116e","dp04_0001e","dp04_0001pe","dp04_0002e","dp04_0006e","dp04_0006pe","dp04_0016e","dp04_0016pe","dp04_0027e","dp04_0027pe","dp04_0031e","dp04_0038e","dp04_0038pe","dp04_0041e","dp04_0045e","dp04_0045pe","dp04_0047e","dp04_0050e","dp04_0050pe","dp04_0054e","dp04_0057e","dp04_0057pe","dp04_0058e","dp04_0058pe","dp04_0059e","dp04_0060e","dp04_0062e","dp04_0062pe","dp04_0063e","dp04_0072e","dp04_0072pe","dp04_0076e","dp04_0076pe","dp04_0077e","dp04_0126e","dp04_0126pe","dp04_0136e","dp04_0136pe","dp04_0142e","dp05_0001e","dp05_0001pe","dp05_0002e","dp05_0003e","dp05_0010e","dp05_0011e","dp05_0012e","dp05_0013e","dp05_0014e","dp05_0020e","dp05_0021e","dp05_0022e","dp05_0023e","dp05_0025e","dp05_0025pe","dp05_0026e","dp05_0027e","dp05_0033e","dp05_0033pe","dp05_0034e","dp05_0036e","dp05_0063e","dp05_0063pe","dp05_0070e","dp05_0070pe","dp05_0076e","tract_code","geoid","executed_day","executed_month","executed_year","borough"
"510",762,762,420,344,63,208,1938,1938,762,340,17.5,772,772,378,829,829,292,368,1436,1436,161,445,1289,721,1552,1552,1950,1950,1268,1268,1919,1919,1694,1950,1950,1274,1182,1107,353,509,1832,1832,1950,1950,762,762,716,688,1589,1589,1129,1129,1061,460,1129,1129,817,817,520,520,496,1045,1045,507,1061,1061,560,214,1061,1061,1061,1061,872,762,762,56,653,37,420,420,1950,1950,1848,1448,570,1268,1268,1091,1091,1028,1028,963,865,131,866,866,762,866,866,866,866,866,866,274,866,866,289,762,762,526,762,762,171,762,762,99,13,416,186,762,762,545,762,762,762,762,710,479,479,462,462,187,1950,1950,952,998,371,322,272,100,87,1589,1552,1546,345,1552,1552,746,806,1950,1950,1945,1945,1950,1950,1950,1950,1435,112300,36081112300,1,"Feb",17,"QUEENS"
"511",762,762,420,344,63,208,1938,1938,762,340,17.5,772,772,378,829,829,292,368,1436,1436,161,445,1289,721,1552,1552,1950,1950,1268,1268,1919,1919,1694,1950,1950,1274,1182,1107,353,509,1832,1832,1950,1950,762,762,716,688,1589,1589,1129,1129,1061,460,1129,1129,817,817,520,520,496,1045,1045,507,1061,1061,560,214,1061,1061,1061,1061,872,762,762,56,653,37,420,420,1950,1950,1848,1448,570,1268,1268,1091,1091,1028,1028,963,865,131,866,866,762,866,866,866,866,866,866,274,866,866,289,762,762,526,762,762,171,762,762,99,13,416,186,762,762,545,762,762,762,762,710,479,479,462,462,187,1950,1950,952,998,371,322,272,100,87,1589,1552,1546,345,1552,1552,746,806,1950,1950,1945,1945,1950,1950,1950,1950,1435,112300,36081112300,27,"Jan",17,"QUEENS"
"512",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,17,"Jul",19,"QUEENS"
"513",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,19,"Mar",19,"QUEENS"
"514",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,30,"Jul",19,"QUEENS"
"515",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,19,"Mar",18,"QUEENS"
"516",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,29,"Jan",20,"QUEENS"
"517",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,20,"Apr",17,"QUEENS"
"518",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,15,"Feb",18,"QUEENS"
"519",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,8,"Feb",17,"QUEENS"
"520",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,6,"Aug",18,"QUEENS"
"521",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,19,"Jun",17,"QUEENS"
"522",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,23,"Aug",19,"QUEENS"
"523",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,30,"Oct",18,"QUEENS"
"524",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,2,"Jul",19,"QUEENS"
"525",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,23,"Aug",19,"QUEENS"
"526",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,29,"Mar",18,"QUEENS"
"527",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,30,"Jul",19,"QUEENS"
"528",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,23,"Aug",19,"QUEENS"
"529",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,13,"Mar",17,"QUEENS"
"530",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,5,"Nov",18,"QUEENS"
"531",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,18,"Nov",19,"QUEENS"
"532",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,3,"Jul",19,"QUEENS"
"533",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,19,"Nov",18,"QUEENS"
"534",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,11,"Oct",17,"QUEENS"
"535",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,13,"Sept",18,"QUEENS"
"536",1489,1489,1040,708,172,262,3819,3819,1489,702,18.4,1820,1820,1081,2236,2236,575,1055,3620,3620,526,582,2383,800,3985,3985,3819,3819,2652,2652,4330,4330,3913,4346,4346,796,777,716,1734,2695,4294,4294,4346,4346,1489,1489,1158,1002,4047,4047,1734,1734,1610,2313,1734,1734,2236,2236,715,715,653,1530,1530,379,1610,1610,464,349,1610,1610,1610,1610,1360,1489,1489,132,990,269,1040,1040,3819,3819,2921,1367,1717,2609,2609,1625,1625,1509,1509,1159,780,269,1665,1665,1489,1665,1665,1665,1665,1665,1665,400,1665,1665,494,1489,1489,1070,1489,1489,314,1489,1489,848,57,518,123,1489,1489,1142,1489,1489,1489,1489,1300,921,921,834,834,604,4346,4346,1917,2429,566,465,541,379,418,4047,3985,3824,1445,3985,3985,1778,2207,4346,4346,4244,4244,4346,4346,4346,4346,3748,116100,36081116100,3,"Jul",19,"QUEENS"
